EMG,EMG ¿n¤À
-0.0421143,0.0522766
0.010376,0.0516846
-0.0250244,0.049292
-0.108643,0.0493164
0.0415039,0.049054
0.0292969,0.0485107
0.0231934,0.0474365
-0.0256348,0.0471008
0.0231934,0.046344
0.199585,0.0478027
-0.0738525,0.0482422
-0.120239,0.0489136
0.102539,0.0493408
0.0732422,0.0492981
0.0128174,0.0483093
-0.0274658,0.0479431
-0.0628662,0.0476562
0.0360107,0.0476196
0.0469971,0.0479126
-0.0634766,0.0476624
-0.115356,0.0485352
0.00915527,0.0485352
0.0726318,0.0492187
-0.124512,0.0493896
0.0286865,0.0494019
-0.0445557,0.049707
-0.0140381,0.0490723
0.0238037,0.0491821
-0.0927734,0.049707
0.065918,0.0497864
-0.0445557,0.0499207
0.0238037,0.0497559
-0.0274658,0.0499695
-0.0628662,0.0500122
-0.045166,0.0499329
0.0415039,0.0499878
0.065918,0.0506165
0.219116,0.0527832
-0.0354004,0.0518372
0.0354004,0.0507874
0.0469971,0.050708
0.145264,0.0517578
0.162964,0.0533264
0.0567627,0.053595
-0.126343,0.0542969
-0.0799561,0.0544678
0.0317383,0.0547119
-0.0354004,0.054834
-0.164795,0.0561218
-0.0469971,0.0563232
0.00305176,0.0562012
0.0341797,0.0562988
-0.0732422,0.0567871
-0.0299072,0.057074
0.164185,0.0584045
0.0708008,0.0589905
0.0366211,0.0593018
-0.0219727,0.0588379
0.0445557,0.0592102
0.00915527,0.058844
-0.125122,0.0599243
-0.0585938,0.0598511
0.0170898,0.0596985
-0.106812,0.0600708
0.0390625,0.0599609
-0.0506592,0.060376
-0.00793457,0.0598206
-0.0244141,0.0597351
-0.0177002,0.0588135
-0.0354004,0.0584595
0.111694,0.0584473
0.0164795,0.0583801
0.00183105,0.0572815
-0.0427246,0.0571655
0.0189209,0.0572815
0.169678,0.0589539
0.0683594,0.059198
-0.0744629,0.0592834
0.0549316,0.0588379
-0.032959,0.0579468
-0.0256348,0.0572449
0.00976563,0.0570312
0.0268555,0.0572632
0.032959,0.0575684
-0.0622559,0.0581238
0.00671387,0.0562256
0.0531006,0.0559875
0.0909424,0.056189
0.0189209,0.0556335
-0.0610352,0.0561218
0.126953,0.0569397
-0.0146484,0.0565491
-0.107422,0.0571655
0.00305176,0.0562988
0.0390625,0.0565186
0.088501,0.0573975
-0.0531006,0.0573853
-0.0012207,0.0562805
0,0.0562744
0.0280762,0.0565063
-0.0823975,0.0569092
0.0622559,0.057428
-0.165405,0.0588318
-0.112915,0.0588745
-0.0787354,0.0592468
0.0585938,0.0595398
0.0610352,0.0599182
0.067749,0.0603394
-0.0323486,0.0604309
0.0775146,0.0592102
0.0616455,0.0590881
0.0140381,0.0580261
0.0695801,0.0576965
0.0976563,0.0579407
-0.0524902,0.0583374
-0.228882,0.0603516
-0.0238037,0.0599609
0.0946045,0.0605469
0.0311279,0.0603882
-0.0427246,0.0601807
0.00549316,0.059082
-0.0219727,0.0592102
0.0610352,0.0590942
0.0653076,0.0585022
0.067749,0.0588928
-0.0250244,0.0586975
0.0415039,0.0589722
-0.0585938,0.0593201
-0.0848389,0.0592407
0.0799561,0.0593811
0.134277,0.0602783
-0.0927734,0.060968
0.0012207,0.0607056
0.0378418,0.0604553
0.0323486,0.0603271
0.0109863,0.060022
-0.0390625,0.0597534
0.135498,0.0589172
-0.13916,0.0599548
-0.0756836,0.0603577
-0.00671387,0.0599548
-0.0244141,0.0587463
-0.00915527,0.0572083
-0.022583,0.0568665
0.0012207,0.0556152
0.0311279,0.055127
0.0280762,0.0550903
-0.0628662,0.055365
0.0769043,0.0544861
0.032959,0.0543457
0.0640869,0.0549561
0.057373,0.055188
-0.0665283,0.0551208
0.148926,0.056311
0.133667,0.0560059
0.123901,0.0565369
-0.371094,0.0598816
0.130005,0.0609619
0.0238037,0.0607544
-0.0939941,0.0616028
-0.101318,0.0613647
-0.0183105,0.0609619
-0.0805664,0.0615967
0.032959,0.0608582
0.0579834,0.0610474
0.143433,0.0619751
0.0280762,0.0621765
0.0805664,0.062738
-0.115356,0.0637146
0.0854492,0.0642151
0.0396729,0.0634949
-0.184326,0.0651733
0.117798,0.066333
-0.109863,0.0670044
-0.0439453,0.0672546
0.00427246,0.0656006
0.0183105,0.0651001
0.0012207,0.0643677
0.022583,0.0640442
0.0250244,0.0639648
0.0299072,0.0640076
0.0372314,0.0642822
0.141602,0.0654297
-0.127563,0.0663757
-0.223999,0.0679932
-0.0305176,0.0682312
0.281982,0.07052
0.123291,0.0708435
-0.390015,0.0745544
0.0134277,0.0740784
0.133057,0.0741394
0.0738525,0.0747314
0.00793457,0.0737366
-0.0158691,0.0738647
0.0469971,0.0739441
0.153809,0.0745972
0.0500488,0.0745667
-0.0189209,0.0747437
-0.219727,0.0769409
0.178223,0.0784424
0.101929,0.0786377
-0.0842285,0.0788574
-0.098877,0.0781921
-0.032959,0.0773926
-0.0244141,0.0768494
-0.00793457,0.0763428
0.0744629,0.0764771
0.0256348,0.0760559
0.0402832,0.0761353
-0.0469971,0.0758301
-0.0646973,0.0758606
0.0146484,0.0758667
0.0506592,0.0756775
-0.0158691,0.0748596
-0.0305176,0.0746399
0.0195313,0.0725464
-0.0958252,0.0732666
0.0732422,0.073053
0.0457764,0.0731995
0.090332,0.0736755
-0.0653076,0.0742737
-0.118408,0.075238
0.0500488,0.0751282
0.0567627,0.0750427
-0.0256348,0.0746216
-0.067749,0.0750488
-0.00793457,0.0747131
0.0787354,0.0749146
0.0579834,0.074646
-0.00610352,0.0739075
-0.067749,0.0732422
0.0134277,0.0724487
0.00915527,0.0725281
-0.00427246,0.0721924
0.032959,0.0721985
-0.128174,0.0733704
-0.0262451,0.0732422
-0.0341797,0.072229
-0.0317383,0.0711548
-0.0177002,0.070575
0.118408,0.0716919
-0.0567627,0.0720154
0.0128174,0.072052
0.0354004,0.0721802
0.0457764,0.0726257
0.0402832,0.0727173
0.0354004,0.0727905
0.0256348,0.0724182
0.0158691,0.0718079
0.0280762,0.071759
0.0701904,0.0718201
0.0585938,0.0718323
0.0219727,0.0713867
0.0482178,0.0703796
0.0402832,0.0694458
0.0469971,0.0686768
0.0714111,0.0656799
0.0506592,0.0648865
0.0140381,0.0647888
0.00854492,0.0639343
-0.0299072,0.0632202
-0.00854492,0.0631226
-0.0012207,0.0623291
-0.00732422,0.0620728
-0.108643,0.0625793
-0.0158691,0.0613037
-0.0128174,0.0611511
-0.0244141,0.0605896
-0.0335693,0.0597717
-0.010376,0.059021
-0.0213623,0.0588379
-0.00671387,0.0570618
0.0408936,0.0562927
0.0506592,0.0557007
0.0158691,0.0554199
0.00488281,0.055426
-0.010376,0.0553467
0.0012207,0.0553467
-0.00671387,0.055188
-0.00305176,0.0549683
-0.0427246,0.0550964
-0.0140381,0.0548645
-0.00610352,0.0535095
0.0323486,0.0525574
0.0402832,0.0507202
0.0836182,0.0512512
0.196533,0.0503967
0.0854492,0.0500183
-0.0744629,0.0468628
-0.0921631,0.0476501
0.123291,0.0475525
0.0952148,0.0477661
-0.163574,0.0493225
-0.144653,0.0506104
-0.136719,0.0515076
0.0970459,0.0509399
-0.0811768,0.0512512
-0.0476074,0.0515381
-0.0543213,0.049884
-0.0372314,0.0484741
-0.00610352,0.0475159
-0.032959,0.0470032
-0.00427246,0.0460571
0.0012207,0.0457397
-0.00305176,0.0455261
-0.0213623,0.0456604
-0.00366211,0.0449524
-0.020752,0.0449036
-0.0115967,0.0446167
0.0256348,0.0444031
0.0292969,0.0440491
0.00854492,0.043988
0.0457764,0.0439392
0.012207,0.0439026
-0.0311279,0.0439087
0.0469971,0.0441833
0,0.0432251
0,0.0424927
0.00305176,0.0420654
0.0134277,0.0412964
-0.0115967,0.0407593
0.0164795,0.03974
0.0524902,0.0397644
0.055542,0.0397522
-0.0811768,0.0403076
0.0109863,0.03974
-0.00305176,0.0396912
-0.0543213,0.039447
-0.010376,0.0389709
-0.0512695,0.0394226
-0.0640869,0.039386
-0.0506592,0.0397583
-0.00671387,0.0397339
0.0115967,0.0398071
0.00671387,0.0395447
0.0231934,0.0384949
0.00305176,0.0382629
-0.0579834,0.038501
-0.0408936,0.0385925
0,0.0384155
-0.0170898,0.0374023
-0.0531006,0.0373657
-0.0543213,0.0377808
-0.045166,0.0378784
-0.00488281,0.0374695
0.0238037,0.0373047
-0.0012207,0.0369629
-0.0146484,0.036853
0.0494385,0.0371887
0.0219727,0.0371277
0.0299072,0.0367249
-0.00793457,0.0362183
-0.0170898,0.0361694
0.045166,0.0361389
-0.00915527,0.0358276
-0.00915527,0.0354492
0.0366211,0.0351013
0.0134277,0.034729
0.010376,0.0346924
-0.0323486,0.0349304
-0.0115967,0.0347473
-0.00244141,0.0346863
-0.022583,0.0348999
-0.0128174,0.0349548
-0.00976563,0.0339661
-0.0164795,0.0339722
0.0213623,0.0340576
-0.0183105,0.0339966
0.0354004,0.0340149
-0.00976563,0.0340088
0.0140381,0.0339355
0.00793457,0.0339478
-0.0164795,0.0337036
-0.020752,0.0334045
-0.0305176,0.033551
-0.0158691,0.0336609
0.00488281,0.033606
-0.0262451,0.0338562
-0.00244141,0.0338135
0,0.033783
-0.00732422,0.033429
0.0695801,0.0339844
0.0396729,0.0343201
0.0280762,0.0342773
0.0140381,0.0340149
-0.00671387,0.0332458
0.0012207,0.0312927
-0.00244141,0.0304626
-0.00183105,0.0297363
-0.0408936,0.0292236
-0.0390625,0.0283813
-0.0360107,0.0277893
-0.0311279,0.0264648
0.0012207,0.0250305
0.0183105,0.0238464
0.00732422,0.0229492
0.0158691,0.0222961
0.012207,0.0219421
0.00488281,0.0214478
0.0183105,0.0212585
0.032959,0.0215271
-0.00610352,0.0212585
-0.000610352,0.0212219
-0.00671387,0.0212769
-0.012207,0.0213684
0.00427246,0.0211975
0.0158691,0.0213196
-0.00305176,0.0211426
0.0146484,0.0211731
0.0292969,0.0212097
0.0201416,0.0211182
-0.00671387,0.0210999
0.0280762,0.0209229
0.0213623,0.0210144
0.00305176,0.0207336
0.00549316,0.0203186
-0.0158691,0.0204773
0.00671387,0.0205444
0.00366211,0.0205505
0.0274658,0.0206909
-0.00183105,0.0205933
0.010376,0.0205322
0.0134277,0.0201416
0.012207,0.0197083
0.012207,0.0190186
0.0152588,0.0190613
0.0256348,0.0192871
0.00915527,0.0188354
-0.000610352,0.0187378
0,0.0182251
0.012207,0.0177063
0.00244141,0.0172241
-0.00244141,0.0171814
-0.00915527,0.017157
0.00488281,0.0171387
0.00671387,0.0169739
0.00366211,0.01698
0.0164795,0.0165649
-0.00488281,0.0162048
0.0164795,0.0163696
0.0238037,0.0164368
0.0262451,0.0161682
0.0244141,0.0158691
0.0201416,0.0156189
0.0115967,0.015686
0.0250244,0.0156982
0.0238037,0.0159241
0.0213623,0.0159912
0.00183105,0.0155151
0.0152588,0.015448
0.00427246,0.0151917
0.0201416,0.0153137
0.0140381,0.0152832
0.0292969,0.0151245
0.0274658,0.0153076
0.0170898,0.015387
0.022583,0.0152466
0.0140381,0.0152527
0.0341797,0.0154907
0.0323486,0.0154907
0,0.0153748
0.0146484,0.0154968
-0.00671387,0.0153381
0.0177002,0.015387
0.00183105,0.0153076
-0.00183105,0.0151611
-0.00244141,0.0149719
0.0274658,0.0150635
0.0158691,0.0148682
0.00854492,0.014856
0.0408936,0.0151245
0.0378418,0.0154236
0.0158691,0.0154175
0.0372314,0.0155823
0.0445557,0.0157227
0.0305176,0.0158691
0.0012207,0.0158325
0.00549316,0.015625
0.0146484,0.0157471
0.012207,0.0158691
0.0158691,0.0159546
-0.00854492,0.0153442
-0.0152588,0.0151001
0.03479,0.0151672
0.0219727,0.0152466
0.00427246,0.0152222
0.0201416,0.0154114
0.0396729,0.0157837
0.0134277,0.0158997
0.0762939,0.0162537
-0.0250244,0.0161133
0.0378418,0.0161316
0.0415039,0.0162354
0.0128174,0.0163513
-0.00549316,0.0162231
-0.0274658,0.0164246
0.00976563,0.0163635
0.0518799,0.0167603
0.0299072,0.0170105
-0.0415039,0.0172424
-0.0201416,0.0171143
0.00549316,0.0171082
0.0231934,0.017334
0.0262451,0.0175293
-0.0012207,0.0174194
0,0.0173767
0.0195313,0.0174133
0.0390625,0.0177734
0.0390625,0.0180176
0.00793457,0.017804
0.0189209,0.0177917
0.0262451,0.0179871
0.0280762,0.0179871
0.00915527,0.017865
-0.022583,0.0180603
0.0268555,0.0182739
0.00976563,0.0182129
-0.00244141,0.0181702
0.0354004,0.0184875
0.022583,0.0184387
0.0268555,0.018689
-0.0177002,0.0187622
0.00793457,0.0187073
0.0140381,0.0187256
0.0378418,0.0189819
0.0463867,0.0192932
-0.00183105,0.0190552
0.00793457,0.019043
0.0280762,0.0193176
0.043335,0.019751
-0.00854492,0.0197144
0.0421143,0.0201111
0.0457764,0.0205444
0.0109863,0.0205627
0.00549316,0.0205688
0.057373,0.0210754
-0.0158691,0.0211975
0.0756836,0.0217896
0.0341797,0.0220825
0.00915527,0.0220093
0.012207,0.0218933
0.00610352,0.0216919
-0.0109863,0.0215576
0.0109863,0.0214661
0.00915527,0.0214417
0.0012207,0.0212036
-0.000610352,0.0209717
0.00610352,0.0208191
0.0256348,0.0210571
0.0158691,0.0210632
0.0292969,0.0213135
0.0476074,0.0215881
0.0372314,0.0218201
0.0335693,0.0218628
-0.0158691,0.0217468
0.0323486,0.0218994
0.0128174,0.0218018
0.0152588,0.021814
-0.00488281,0.021521
0.0012207,0.0212097
0.00183105,0.021228
0.00793457,0.0211609
0.0183105,0.0212769
0.0164795,0.0212646
0.0195313,0.0214417
0.0231934,0.0216553
0.0250244,0.0218811
0.0189209,0.0217957
0.055542,0.0221924
0.0140381,0.0222473
0.0262451,0.0221008
0.0512695,0.0222351
0.0213623,0.02229
0.0146484,0.0220642
0.0128174,0.0217468
0.0299072,0.0217407
-0.0286865,0.0220154
-0.0244141,0.0222046
0.00366211,0.0220947
-0.0115967,0.0220886
-0.0280762,0.0222107
-0.00244141,0.0221497
0.00671387,0.0220642
0.00427246,0.021759
0.000610352,0.0215454
0.0280762,0.0217834
0.0280762,0.0218628
0.0311279,0.0217773
0.012207,0.0217651
0.0335693,0.0213379
0.0201416,0.0212891
0.0195313,0.021106
0.0152588,0.0208435
0.0201416,0.0209167
-0.0146484,0.0210083
0.0140381,0.020874
0.0128174,0.0209045
-0.0134277,0.02052
-0.0164795,0.0203857
0.00244141,0.0199951
0.0158691,0.0199524
0.0268555,0.020166
0.00244141,0.0199585
-0.00183105,0.0197144
0.00915527,0.0197937
0.0305176,0.0200989
0.00732422,0.0199768
-0.00610352,0.0196472
0.0219727,0.0194763
0.0610352,0.0200073
0.0738525,0.0205566
0.0311279,0.0206055
0.0524902,0.0208496
-0.0292969,0.021051
0.00976563,0.0209229
0.0360107,0.0210144
-0.0299072,0.0212158
-0.0592041,0.0217834
-0.0653076,0.0220825
-0.0415039,0.0222717
-0.0292969,0.0222961
-0.0128174,0.0222473
-0.000610352,0.0221741
0.0183105,0.0222168
0.00732422,0.0219116
-0.00976563,0.0215454
-0.00183105,0.0215454
0.00732422,0.0215393
0.00854492,0.021344
-0.00305176,0.0209412
0.00305176,0.0208862
0.00610352,0.0205261
0.00854492,0.0201538
-0.000610352,0.02005
0.00488281,0.0200439
0.0115967,0.0195862
0.0213623,0.0196411
0.0152588,0.0190369
0.0152588,0.0188477
0.0170898,0.018927
0.0335693,0.0191406
0.0146484,0.0192261
-0.000610352,0.0191223
0.0360107,0.0193726
-0.00427246,0.0193237
0.0134277,0.0194458
0.0311279,0.019751
0.00183105,0.0197083
0.0189209,0.0196411
0.0213623,0.019696
0.012207,0.0195251
0.0177002,0.0192261
0.0219727,0.0190735
0.00549316,0.0187927
0.0274658,0.0189087
0.0445557,0.0190308
0.0109863,0.0190125
0.0311279,0.0191711
0.00610352,0.0191833
0.0415039,0.0195862
0.0891113,0.020459
-0.0305176,0.0206848
-0.0500488,0.0210022
0.0628662,0.0214661
0.0531006,0.0218018
0.0250244,0.0218201
-0.0360107,0.0219299
0.0140381,0.0218811
0.0378418,0.0217041
-0.00671387,0.0216309
0.0262451,0.0216309
-0.0012207,0.0211304
-0.020752,0.0211243
-0.00427246,0.0210205
-0.0213623,0.021106
-0.0341797,0.0211487
-0.020752,0.0210693
-0.0170898,0.0209961
-0.010376,0.0210632
-0.0201416,0.0211487
-0.0390625,0.0212585
-0.0201416,0.0214355
0.0012207,0.0213806
0.00976563,0.0214355
0.0158691,0.0215881
-0.00671387,0.0213745
0.00488281,0.0211426
-0.0012207,0.0208435
0.0134277,0.0208557
0.00915527,0.0206116
0.000610352,0.0204163
0.0323486,0.0205444
0.0256348,0.0206482
0.0262451,0.0207092
0.0616455,0.0211792
0.0170898,0.0212097
0.0415039,0.0214966
0.0701904,0.0220642
0.0170898,0.0220703
0.0390625,0.0224365
0.0201416,0.0224792
-0.00732422,0.0222839
0.0366211,0.0226257
-0.00305176,0.0226379
-0.0115967,0.0226624
0.00183105,0.0223755
0.020752,0.0225098
0.00976563,0.0225464
-0.0402832,0.0227295
0.0177002,0.0222961
0.0231934,0.0217896
0.00732422,0.0215515
0.0152588,0.0211792
0.0219727,0.021106
-0.010376,0.0211121
0.010376,0.0208557
0.00427246,0.0205994
0.00305176,0.0200378
0.00732422,0.019458
-0.0128174,0.0191711
0.00244141,0.0189026
0.0244141,0.0190186
0.000610352,0.0190186
-0.0158691,0.0189941
0.0524902,0.0194458
0.020752,0.0195557
-0.0195313,0.0197327
0.00427246,0.0197021
0,0.0196167
0.0115967,0.0197021
-0.0128174,0.0197998
-0.00305176,0.0197693
0.0109863,0.0197937
0.0152588,0.0199402
0.0164795,0.0200562
0.0231934,0.0201721
0.0372314,0.0203308
0.0415039,0.0205933
0.0488281,0.020929
0.0317383,0.0210754
0.0158691,0.0208984
0.00427246,0.0207947
0.0366211,0.0211548
0.0311279,0.021106
0.03479,0.0214111
-0.0170898,0.0214478
-0.0256348,0.0213928
0.0500488,0.021875
0.0152588,0.0218384
-0.022583,0.0218506
0.0012207,0.0217407
-0.00244141,0.0215881
-0.010376,0.0214722
-0.0195313,0.0216125
-0.0213623,0.0215515
-0.0177002,0.021283
0.0012207,0.0211853
-0.022583,0.0210999
0.012207,0.0211609
0.00244141,0.0207703
-0.00183105,0.0198975
0.0189209,0.0197815
0.0146484,0.0194275
-0.010376,0.0189026
-0.00732422,0.0184448
0.0146484,0.0183411
-0.00915527,0.0180725
-0.00366211,0.0179688
0.00183105,0.0176086
0.012207,0.0176636
0.0201416,0.0176025
0.0140381,0.0177307
0.0286865,0.0178101
0.0311279,0.0180786
0.0299072,0.0181641
0.0012207,0.0178345
0.00549316,0.0176819
0.0195313,0.0177063
0.045166,0.0180542
0.0219727,0.0180725
0.00549316,0.0177368
0.0183105,0.0177185
0.0543213,0.0182495
0.0195313,0.0183472
0.0311279,0.0184998
0.0152588,0.0185852
-0.0109863,0.0186462
0.010376,0.0187378
-0.00610352,0.0186646
-0.0115967,0.018689
0.012207,0.0188049
-0.0012207,0.0184937
0.00244141,0.0182617
0.0109863,0.0181091
0.0115967,0.0176086
0.0140381,0.0175781
-0.0012207,0.0171753
-0.020752,0.0166809
-0.00610352,0.016571
-0.00732422,0.0162537
0.00671387,0.0161194
0.00244141,0.0160706
-0.0183105,0.0158875
0.00488281,0.0159058
0.0280762,0.0160706
0.0305176,0.0163574
0.0256348,0.0164063
0.0177002,0.0164856
0.0262451,0.0163452
0.043335,0.0166016
0.0012207,0.0163818
0.00305176,0.0163391
0.00305176,0.016217
0.00915527,0.0160889
0.012207,0.0161072
0.00915527,0.016095
-0.00183105,0.0160706
0.00305176,0.0160706
0.00488281,0.0160461
0.0158691,0.0160767
0.0164795,0.016217
0.0164795,0.0161377
0.000610352,0.0161377
0.00610352,0.01604
0.0158691,0.0156738
0.00671387,0.0155334
0.0323486,0.0156616
0.00488281,0.0156677
0.0335693,0.0160034
0.00793457,0.0159668
0.00488281,0.0158875
0.00671387,0.0159241
0.0408936,0.0162231
-0.00549316,0.0161255
0.00915527,0.0160522
-0.000610352,0.0158264
0.00854492,0.0155396
0.012207,0.0152466
0.00915527,0.0148499
0.0427246,0.0149597
0.0201416,0.0150024
-0.0415039,0.0153748
0.00305176,0.0150391
0.0189209,0.014917
0,0.0145691
0.0366211,0.0147644
-0.0323486,0.0148315
0,0.0143311
0.0262451,0.0144409
0.0189209,0.0144043
0.0012207,0.0144043
0.000610352,0.014386
0.00244141,0.0143066
-0.00244141,0.0141357
0.00732422,0.0139954
0.0286865,0.0141052
-0.0183105,0.0142761
0.0189209,0.0142395
0.0219727,0.0143372
0.0280762,0.0145935
0.0158691,0.0147339
0.0286865,0.0148315
-0.00427246,0.0147278
0.0238037,0.0148621
0.0469971,0.0152588
0.0109863,0.0152222
0.0256348,0.015387
-0.0183105,0.0155334
-0.00427246,0.0155579
0.000610352,0.0154419
0,0.0152405
-0.0158691,0.0152588
-0.0115967,0.0150879
-0.00915527,0.0148682
0.00183105,0.0145874
0.0219727,0.0147949
0.03479,0.0150879
0.00732422,0.0149658
0.00854492,0.0145996
0.0299072,0.014679
0.0311279,0.0149353
0.0372314,0.0151245
-0.0158691,0.01474
0.00732422,0.0146179
-0.00793457,0.014386
0.0396729,0.0146301
0.0201416,0.0147217
-0.0158691,0.0147766
-0.0146484,0.0148621
0.00366211,0.0147827
0.0115967,0.0147766
0.00427246,0.0148071
-0.00976563,0.0148804
0.0012207,0.0147827
0.00732422,0.01474
0.00366211,0.0146362
0.0170898,0.0147949
0.0183105,0.0147705
0.00915527,0.014801
0.0311279,0.0150391
-0.0146484,0.0151184
0.0274658,0.0153687
0.0274658,0.0154602
0.00671387,0.0154785
0.0219727,0.0154175
0.00488281,0.0151611
0.0109863,0.0150146
0.0231934,0.0150696
0.0299072,0.0151062
0.0158691,0.0148315
-0.000610352,0.0148254
0.00732422,0.0148682
0.0219727,0.0150574
0.0195313,0.0151611
0.0408936,0.015448
0.045166,0.0158081
0.0244141,0.0160339
0.0366211,0.0163696
0.0701904,0.0170227
0.0762939,0.017627
-0.0012207,0.0174744
0.0109863,0.0174194
-0.00854492,0.0174988
0.00244141,0.0174622
0.0158691,0.0174622
-0.0238037,0.0176331
-0.0463867,0.0177734
-0.0372314,0.0180969
0.000610352,0.0177673
-0.0115967,0.017804
-0.00915527,0.0178467
0.00610352,0.0178406
-0.0146484,0.0175781
-0.00671387,0.0175903
0.0213623,0.0177124
-0.00183105,0.0177246
0.0128174,0.0177673
0.000610352,0.0176514
0.0231934,0.0177917
0.0244141,0.0176086
-0.00854492,0.0174927
-0.00366211,0.0171143
0.0317383,0.0174011
0.00366211,0.0172485
0.00610352,0.0173096
0.0012207,0.0169556
0.0134277,0.0167664
0.0115967,0.0168823
0.0231934,0.0168518
0.00793457,0.0167419
0.0170898,0.0169006
0.0170898,0.0170654
0.0256348,0.0172974
0.00671387,0.0173401
0.0140381,0.0174072
0.0299072,0.0174194
0.0482178,0.0177185
0.00671387,0.0175964
0.00183105,0.017395
-0.00549316,0.0171692
0.0317383,0.0173279
0.00549316,0.0170959
-0.00427246,0.0170959
-0.0390625,0.0172485
-0.00671387,0.0168457
-0.0109863,0.0168457
-0.00610352,0.0166504
0.00549316,0.0165222
0.0189209,0.0166687
0.0250244,0.0169128
0.00976563,0.0170105
0.010376,0.0169556
0.010376,0.0169434
0.0274658,0.0171265
-0.00427246,0.0171509
-0.0012207,0.0169434
0.00732422,0.0166687
0.032959,0.016925
0.0140381,0.01698
0.00671387,0.016748
0.0311279,0.016748
0.0219727,0.0165955
0.0170898,0.0166077
0.0128174,0.0166626
-0.00305176,0.0166138
-0.000610352,0.0162231
-0.00183105,0.01604
-0.0177002,0.0160583
-0.010376,0.0160156
-0.00305176,0.0160095
0.0244141,0.0161377
-0.00915527,0.0161865
0.010376,0.0161926
0.0183105,0.0163635
0.0256348,0.0165466
0.0311279,0.0168213
0.0170898,0.0168213
-0.000610352,0.0166443
0.0390625,0.0169434
0.00427246,0.0166748
-0.000610352,0.0165344
0.00976563,0.0163574
0.0177002,0.0162598
-0.00915527,0.0162842
0.0134277,0.0161987
0.0140381,0.0162903
0.0256348,0.0164368
0.0244141,0.016449
-0.012207,0.016272
0.0579834,0.0166931
0.0384521,0.0170715
0.0238037,0.0172363
0.032959,0.0173462
0.00793457,0.0172302
0.010376,0.016925
0.00183105,0.0164917
0.0170898,0.0164185
-0.00671387,0.0161194
-0.0372314,0.0157898
-0.00183105,0.0150452
-0.0201416,0.0152344
0.00366211,0.0151611
-0.00366211,0.0151123
-0.00732422,0.0151611
-0.000610352,0.0150085
0.00488281,0.0148193
0.0115967,0.0144714
-0.000610352,0.0141052
0.00549316,0.0141541
0.0177002,0.0142151
-0.0140381,0.0142639
-0.00488281,0.0142517
0.0231934,0.0143372
0.0262451,0.0145325
-0.00366211,0.0143555
0.0195313,0.0145325
0.00549316,0.0144592
0.0390625,0.0148437
0.0115967,0.0147278
0.0134277,0.0146179
0.0256348,0.0147888
0.00732422,0.0148254
-0.0128174,0.0146362
0.00305176,0.0146301
0.0408936,0.014978
-0.0195313,0.0151611
-0.00915527,0.0151184
0.0256348,0.0152588
0.0268555,0.0152954
0.00854492,0.0153015
0,0.0151306
0.0177002,0.0151367
0.012207,0.0150024
-0.00366211,0.0149719
0.0164795,0.0149963
0.00549316,0.0147522
-0.00183105,0.0142883
0.00793457,0.0143005
0.0317383,0.0145996
-0.000610352,0.0145508
0.012207,0.0143555
-0.000610352,0.0143066
0.00854492,0.0143494
0.0115967,0.0140747
0.010376,0.0141113
0.0280762,0.0142822
0.00610352,0.0142822
-0.0238037,0.0144653
0.0146484,0.0144226
0.0323486,0.0144958
0.0219727,0.0146179
-0.010376,0.0146179
-0.00976563,0.0146118
-0.00244141,0.0143616
0.00549316,0.0143738
0.00244141,0.014386
0.0195313,0.0145081
0.00915527,0.01427
0.0140381,0.01427
0.00671387,0.01427
0.0170898,0.0141296
0.012207,0.014032
0.0115967,0.0139771
0,0.0138489
-0.0140381,0.0139587
0.00732422,0.0140259
0.00671387,0.0140747
-0.00305176,0.0139282
0.0170898,0.0139954
0.0183105,0.0141479
0.0256348,0.0141602
0.0109863,0.0141785
0.00915527,0.0141663
0.0201416,0.0141846
0.00671387,0.0139954
0.00427246,0.0137268
0.010376,0.0136597
-0.00183105,0.0136719
-0.00305176,0.0133118
0.0195313,0.0134644
0.00610352,0.0135193
0.00305176,0.0134521
0.00549316,0.0133301
0.00671387,0.0133057
0.00305176,0.0132019
0.0231934,0.0132935
0.0152588,0.0131897
0.0268555,0.0132141
-0.0189209,0.0132813
0.0244141,0.0129456
0.0201416,0.0127625
0.00305176,0.0125549
0.0158691,0.012384
0.000610352,0.0123108
0.00549316,0.012262
0.00183105,0.012262
0.0183105,0.0122742
0.0201416,0.0124084
0.0152588,0.0121887
0.0219727,0.0123901
0.00427246,0.0122314
0.00366211,0.0122314
-0.00793457,0.0122742
-0.00488281,0.0122498
-0.00549316,0.0122986
-0.00427246,0.0122925
-0.0140381,0.0123169
0.00610352,0.0123718
0.00488281,0.0123657
0.00427246,0.0122314
0.0164795,0.0122559
0.0378418,0.0125854
0.00183105,0.0123718
-0.00976563,0.012207
0.00793457,0.0122498
0.010376,0.0121582
0.00610352,0.0121643
-0.00488281,0.0118225
0.00976563,0.0118042
0.00183105,0.0116882
0.00915527,0.0115234
0.0189209,0.0116394
0.0201416,0.0117126
0.0134277,0.0118164
0.0183105,0.0115906
0.00854492,0.0114807
0.0195313,0.0115845
0.0341797,0.0116699
0.0354004,0.0117554
0.0543213,0.0122131
-0.000610352,0.0122192
-0.0128174,0.0121704
0.0341797,0.0123901
0.0158691,0.0125122
-0.00732422,0.0124207
0.00610352,0.0124268
-0.00183105,0.0124268
-0.00244141,0.0123718
0.00854492,0.0121399
